ofcNm,rutNm,fctKdCd,fctKdNm,fctCfCd,fctCfNm,fcno,fctNm,lctNm,ccwDt,dgnBgDt,dgnEdDt,dgcoNm,cwkBgDt,cwkEdDt,cstCmpNm,cwkNm,totCtco,xtsLen,xtsHg,xtsSpanCo,xtsMaxSpanLen,ftptBdt,rdwyBdt,alBdt,uplnCrtrCo,godnCrtrCo,crtrStoCo,prmsPssnLwgt,upstSpanCmpsVl,bdsfAbscNm,railngAbscNm,brdgBrktAbscNm,xpsjAbscNm,curbAbscNm,dpltAbscVl,mngdAbscVl,dgldVlCn,upstMspFrmCdCn,upstSbSpanFrmAbrNmCn,upstBrdgBrktFrmCdCn,upstXpsjFrmCdCn,lwstPierFrmCdCn,lwstPierBsCdCn,lwstBrpsFrmCdCn,tnnlXtsLen,tnnlHg,tmnsSlpeVl,algnRdcvVl,dtsbXn,ivrtInstXn,rprsFormCdCn,rprsMnCnmtCdCn,rprsAssCnmtCdCn,rprsDrnFrmCdCn,rprsPtnnFrmNmCn,albdt,bdsfabscnm,brdgbrktabscnm,ccwdt,crtrstoco,cstcmpnm,curbabscnm,cwkbgdt,cwkeddt,cwknm,dgconm,dgldvlcn,dgnbgdt,dgneddt,dpltabscvl,fctcfcd,fctcfnm,fctkdcd,fctkdnm,fctnm,ftptbdt,godncrtrco,index,lctnm,lwstbrpsfrmcdcn,lwstpierbscdcn,lwstpierfrmcdcn,mngdabscvl,ofcnm,prmspssnlwgt,railngabscnm,rdwybdt,rutnm,totctco,uplncrtrco,upstbrdgbrktfrmcdcn,upstmspfrmcdcn,upstsbspanfrmabrnmcn,upstspancmpsvl,upstxpsjfrmcdcn,xpsjabscnm,xtshg,xtslen,xtsmaxspanlen,xtsspanco,algnrdcvvl,dtsbxn,ivrtinstxn,rprsasscnmtcdcn,rprsdrnfrmcdcn,rprsformcdcn,rprsmncnmtcdcn,rprsptnnfrmnmcn,tmnsslpevl,tnnlhg,tnnlxtslen,drnfrmcdcn,totcrtrco
,,,,,,A5CC65C707950D3BE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2011-03-14,4,"금광기업(주), 천연종합건설(주)",,2000-12-30,2011-03-14,수동-안의간 도로4차로 확장 및 포장공사,"주)동릴기술공사, (주)동성엔지니어링",DB-24,1997-06-01,1998-12-31,RC,0,기타,1,교량,화산2교,0,2,0.0,경상남도 함양군 수동면 화산리,역T형,강재말뚝기초,T형교각,PC,진주국토관리사무소,43,콘크리트,20,일반국도3호선,"109,558,000",2,고무받침,PSCI형교,,3@30=90,Rail-Type조인트,강재,14.4,90.4,30.2,3,,,,,,,,,,,,,
,,,,,,A5CDECC1C6262B90E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2011-03-14,4,"금광기업(주), 천연종합건설(주)",,2000-12-30,2011-03-14,수동-안의간 도로4차로 확장 및 포장공사,"(주)동릴기술공사, (주)동성엔지니어링",DB-24,1997-06-01,1998-12-31,RC,0,기타,1,교량,화림교,0,2,0.0,경상남도 함양군 수동면 원평리,역T형,확대(전면)기초,T형교각,PC,진주국토관리사무소,43,콘크리트,20,일반국도3호선,"109,558,000",2,고무받침,PSCI형교,,2@30=60,Rail-Type조인트,강재,7.9,60.6,30.3,2,,,,,,,,,,,,,
,,,,,,A5CE4DD00D2D38E0E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,아스팔트,,2011-03-14,4,"금광기업(주), 천연종합건설(주)",,2000-12-30,2011-03-14,수동-안의간 도로4차로 확장 및 포장공사,"(주)동릴기술공사, (주)동성엔지니어링",DB-24,1997-06-01,1998-12-31,RC,0,기타,1,교량,석천교,0,2,0.0,경상남도 함양군 안의면 황곡리,역T형,,,Steel,진주국토관리사무소,43,콘크리트,20,일반국도3호선,"109,558,000",2,,라멘교,,1@12=12,신축이음 없음,,11.4,12,12,1,,,,,,,,,,,,,
,,,,,,A5CE598554283A6CE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4,아스팔트,고무재,2011-03-14,4,"금광기업(주), 천연종합건설(주)",,2000-12-30,2011-03-14,수동-안의간 도로4차로 확장 및 포장공사,"(주)동릴기술공사, (주)동성엔지니어링",DB-24,1997-06-01,1998-12-31,RC,0,기타,1,교량,황곡교,0,4,0.0,경상남도 함양군 안의면 황곡리,역T형,확대(전면)기초,T형교각,PC,진주국토관리사무소,43,콘크리트,33.5,일반국도3호선,"109,558,000",4,고무받침,PSCI형교,,2@30=60,Rail-Type조인트,강재,10,60.4,30.2,2,,,,,,,,,,,,,
,,,,,,A5CDC7B50F6F2613E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,아스팔트,고무재,2011-03-14,4,"금광기업(주), 천연종합건설(주)",,2000-12-30,2011-03-14,수동-안의간 도로4차로 확장 및 포장공사,"(주)동릴기술공사, (주)동성엔지니어링",DB-24,1997-06-01,1998-12-31,RC,0,기타,1,교량,서평교,0,2,0.0,경상남도 함양군 수동면 원평리,역T형,,,PC,진주국토관리사무소,43,콘크리트,20,일반국도3호선,"109,558,000",2,고무받침,PSCI형교,,1@30=30,Rail-Type조인트,강재,14.4,30,30,1,,,,,,,,,,,,,
,,,,,,A5CE02D245F02E66E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2011-03-14,4,"금광기업(주), 천연종합건설(주)",,2000-12-30,2011-03-14,수동-안의간 도로4차로 확장 및 포장공사,"(주)동릴기술공사, (주)동성엔지니어링",DB-24,1997-06-01,1998-12-31,RC,0,기타,1,교량,내백1교,0,2,0.0,경상남도 함양군 수동면 내백리,역T형,,,PC,진주국토관리사무소,43,콘크리트,20,일반국도3호선,"109,558,000",2,고무받침,PSCI형교,,1@30=30,Rail-Type조인트,강재,10.3,30.3,30.3,1,,,,,,,,,,,,,
,,,,,,A5CCA0D040AD1518E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2011-03-14,4,"금광기업(주), 천연종합건설(주)",,2000-12-30,2011-03-14,수동-안의간 도로4차로 확장 및 포장공사,"(주)동릴기술공사, (주)동성엔지니어링",DB-24,1997-06-01,1998-12-31,RC,2,2종,1,교량,수동교,0,2,0.0,경상남도 함양군 수동면 화산리,역T형,확대(전면)기초,T형교각,PC,진주국토관리사무소,43,콘크리트,20,일반국도3호선,"109,558,000",2,고무받침,PSCI형교,,8@30=240,Rail-Type조인트,강재,21.7,240,30,8,,,,,,,,,,,,,
,,,,,,DF091461C64A1AB4E0440003BA816706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,아스팔트,,2011-02-28,6,"(주)한양, 새미래건설(주), (주)동원토건",,2009-03-01,2011-02-28,현동-임곡 2 국도건설공사,"(주)평화엔지니어링, (주)한맥",DB-24,2000-06-02,2002-12-24,RC,0,기타,1,교량,태봉2교,7.4,3,0.0,경상남도 창원시 마산합포구 진동면 동전리,역T형,,,,진영국토관리사무소,43,강재,21,일반국도2호선,"415,000",3,,라멘교,,1@12,,,4.9,12,12,1,,,,,,,,,,,,,
,,,,,,230F544F89F46750E054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,아스팔트,강재,2011-02-08,7,남광토건㈜,콘크리트,2007-10-01,2011-02-08,경전선 복선전철 및 부산신항배후도로 제2-1공구(한림정-진례간) 노반건설공사,㈜유신,기타,2002-12-27,2004-12-31,RC,3,3종,1,교량,설창과선교,9.7,4,0.0,경상남도 김해시 진영읍 설창리,역T형,,,RC,진영국토관리사무소,43,강재,24.5,일반국도14호선,"3,004,430",3,고력황동받침판받침,RC슬래브교,기타,30.0@1=30.0,기타,고무재,7.5,30.5,30.5,1,,,,,,,,,,,,,
,,,,,,9D7BF19719444B18E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,아스팔트,강재,2011-02-01,4,벽산건설(주),콘크리트,2005-01-24,2011-02-01,현동-임곡1 국도건설공사,(주)한맥기술,DB-24,2000-06-01,2002-12-31,RC,0,기타,1,교량,호산1교,1,2,0.0,경상남도 창원시 마산합포구 진전면 오서리,역T형,기타,T형교각,PC,진주국토관리사무소,43,콘크리트,20,일반국도14호선,"1,775,000",2,고무받침,PSC슬래브교,,30.1@2+30,ACE조인트,고무재,4.8,90.3,30.1,3,,,,,,,,,,,,,
,,,,,,9D7C1F0BBEC44F63E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,2011-02-01,4,벽산건설(주),,2005-01-24,2011-02-01,임곡-현동1 국도건설공사,(주)한맥기술,DB-24,2000-06-01,2002-12-31,RC,0,기타,1,교량,호산3교,1,2,0.0,경상남도 창원시 마산합포구 진전면 오서리,역T형,,,PC,진주국토관리사무소,43,,20,일반국도14호선,"848,000",2,,PSCI형교,,30.3,,,6.2,30.3,30.3,1,,,,,,,,,,,,,
,,,,,,9D7C035C9FB34D72E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,아스팔트,강재,2011-02-01,4,벽산건설(주),콘크리트,2005-01-24,2011-02-01,임곡-현동1 국도건설공사,(주)한맥기？？,DB-24,2000-06-01,2002-12-31,RC,0,기타,1,교량,호산2교,1,2,0.0,경상남도 창원시 마산합포구 진전면 오서리,역T형,,,Steel,진주국토관리사무소,43,콘크리트,20,일반국도14호선,"1,363,000",2,고무받침,강I형교,,40.6,ACE조인트,고무재,4.8,40.6,40.6,1,,,,,,,,,,,,,
,,,,,,9D7C3BD252075156E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,아스팔트,강재,2011-02-01,4,벽산걸설(주),콘크리트,2005-01-24,2011-02-01,현동-임곡1 국도건설공사,,DB-24,2000-06-01,2002-12-31,RC,1,1종,1,교량,진전천교,1,2,0.0,경상남도 창원시 마산합포구 진전면 임곡리,역T형,기타,T형교각,Steel,진주국토관리사무소,43,콘크리트,21.3,일반국도14호선,"10,762,000",2,포트받침,강상자형교,,35+3@50+2@55+40,강핑거조인트,고무재,4.8,320,50,7,,,,,,,,,,,,,
,,,,,,9D7BC5622FC34601E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,아스팔트,,2011-02-01,6,벽산건설(주),콘크리트,2005-01-24,2011-02-01,현동-임곡1 국도건설공사,(주)한맥기술,DB-24,2000-06-01,2002-12-31,강상판,0,기타,1,교량,진목IC교,1,3,0.0,경상남도 창원시 마산합포구 진전면 근곡리,역T형,,,RC,진주국토관리사무소,43,콘크리트,28.6,일반국도2호선,"672,000",2,,RC슬래브교,,15@1,신축이음 없음,,4.8,31,31,1,,,,,,,,,,,,,
,,,,,,9D7B93E20CD74337E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,아스팔트,고무재,2011-02-01,5,벽산건설(주),콘크리트,2005-01-24,2011-02-01,현동-임곡1 국도건설공사,(주)한맥기술,DB-24,2000-06-01,2002-12-31,RC,2,2종,1,교량,대산교,1,2,0.0,경상남도 창원시 마산합포구 진전면 임곡리,역T형,,T형교각,PC,진주국토관리사무소,43,강재,23,일반국도2호선,"3,030,000",3,고무받침,PSCI형교,,4@30=120,ACE조인트,고무재,5,120,30,4,,,,,,,,,,,,,
,,,,,,9D7BD32DCB3347B5E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,아스팔트,강재,2011-02-01,8,벽간건설(주),콘크리트,2005-01-24,2011-02-01,현동-임곡1 국도건설공사,(주)한맥기술,DB-24,2000-06-01,2002-12-31,RC,1,1종,1,교량,신기교,1,4,0.0,경상남도 창원시 마산합포구 진전면 근곡리,역T형,기타,기타,STEEL,진주국토관리사무소,43,콘크리트,35,일반국도2호선,"9,524,000",4,포트받침,강상자형교,,45+2@50+45,강핑거조인트,고무재,4.8,190,50,4,,,,,,,,,,,,,
,,,,,,9D7BA5F8141E445AE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,아스팔트,,2011-02-01,4,벽산건설(주),콘크리트,2005-01-24,2011-02-01,임곡-현동1 국도건설공사,,DB-24,2000-06-01,2002-12-31,강상판,0,기타,1,교량,대산IC교,1,2,0.0,경상남도 창원시 마산합포구 진전면 임곡리,역T형,,,RC,진주국토관리사무소,43,콘크리트,20,일반국도2호선,"468,000",2,,RC슬래브교,,15@1,,,4.8,15,15,1,,,,,,,,,,,,,
,,,,,,9D7C82FDA3EB5632E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4,,,2011-02-01,6,벽산건설(주),,2005-01-24,2011-02-01,임곡-현동1 국도건설공사,(주)한맥기술,DB-24,2000-06-01,2002-12-31,RC,0,기타,1,교량,임곡교,0,3,0.0,경상남도 창원시 마산합포구 진전면 근곡리,,,,Steel,진주국토관리사무소,43,,48.6,일반국도77호선,"56,792,000",3,,라멘교,,1@20.8,,,5,18.4,18.4,1,,,,,,,,,,,,,
,,,,,,8728D6E91D335046E054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,콘크리트,고무재,2011-01-26,0,"코오롱건설(주), 세홍종합건설(주)",콘크리트,2003-10-17,2009-07-29,안동시관내 국도대체우회도로(수상-신석)건설공사,"벽산엔지니어링(주), (주)대호이앤씨",DB-24,1997-12-31,1998-12-05,RC,2,2종,1,교량,한티IC교,0,4,0.0,경상북도 안동시 수상동,역T형,기타,기타,STEEL,영주국토관리사무소,0,콘크리트,39.5,일반국도34호선,"125,452,000",4,포트받침,강상자형교,강상자형교,1@0=50,기타,고무재,5.2,50,50,1,,,,,,,,,,,,,
,,,,,,993BEB2ED97B10DAE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,콘크리트,고무재,2011-01-26,4,코오롱건설(주),,2000-12-30,2011-01-26,안동시관내 국도대체우회도로(수상-신석)건설공사,벽산엔지니어링,DB-24,1997-12-31,1998-12-05,RC,2,2종,1,교량,정상교,4.9,2,0.0,경상북도 안동시 정하동,역T형,,ㅠ형식,PC,영주국토관리사무소,43,콘크리트,16,일반국도34호선,"7,022,000",2,고무받침,PSC슬래브교,,2@30+3@30+2@30=210,TransFlex조인트,고무재,30.9,210,30,7,,,,,,,,,,,,,
,,,,,,993B970878A20A3BE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,콘크리트,고무재,2011-01-26,4,코오롱건설(주),,2000-12-30,2011-01-26,안동시관내 국도대체우회도로(수상-신석)건설공사,벽산엔지니어링(주),DB-24,1997-12-31,1998-12-05,RC,3,3종,1,교량,정하2교,4.9,2,0.0,경상북도 안동시 정하동 ,역T형,,,PC,영주국토관리사무소,43,콘크리트,16,일반국도34호선,"1,145,000",2,고무받침,PSC슬래브교,,1@30=30,TransFlex조인트,고무재,9.6,30,30,1,,,,,,,,,,,,,
,,,,,,993B48B886570496E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,콘크리트,고무재,2011-01-26,4,코오롱건설(주),콘크리트,2000-12-30,2011-01-26,안동시관내 국도대체우회도로(수상-신석)건설공사,벽산엔지니어링(주),DB-24,1997-12-31,1998-12-05,RC,2,2종,1,교량,정하1교,4.9,2,0.0,경상북도 안동시 정하동,역T형,기타,라멘식,PC,영주국토관리사무소,43,콘크리트,16,일반국도34호선,"6,860,000",2,고무받침,PSCI형교,,2@30+3@30+2@30=210,TransFlex조인트,고무재,24.6,210,30,7,,,,,,,,,,,,,
,,,,,,8728DFD7407D6EBCE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,2011-01-14,0,코오롱건설(주),,2005-01-18,2009-12-23,안동시관내 국도대체우회도로(수상-신석)건설공사,"벽산엔지니어링(주), (주)대호이앤씨",,1997-12-31,1998-12-05,,2,2종,2,터널,남선터널,0,0,0.0,안동시 정상동 ~ 신석리,,,,,영주국토관리사무소,,,9.5,일반국도34호선,"125,452,000",0,,,,,,,,,,,0,,,록볼트+숏크리트,배수식,원형,NATM,면벽식,0,0,867,,
,,,,,,0175BC8809CC0B9503025958AD68CEDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,2011-01-01,,,,,,,,,,,,0,기타,1,교량,농로1교,,,0.0,충청남도 부여군 홍산면 남촌리,,,,,논산국토관리사무소,,,3.5,일반국도4호선,,1,,,,,,,0,15,15,1,,,,,,,,,,,,,
,,,,,,0175BC880A4B01F131E1802E636C466B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,2011-01-01,,,,,,,,,,,,0,기타,1,교량,농로2교,,1,0.0,충청남도 부여군 홍산면 홍양리,,,,,논산국토관리사무소,,,3.5,일반국도4호선,,,,,,,,,0,15,15,1,,,,,,,,,,,,,
,,,,,,985F38BFEC190541E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,2010-12-31,2,"한신공영(주),(주)도원이엔씨",,,2010-12-31,기성-원남 국도건설공사,,,,,,2,2종,2,터널,망양1터널(하),0,2,0.0,경상북도 울진군 기성면 망양리,,,,,포항국토관리사무소,,,8.8,일반국도7호선,0,0,,,,,,,,,,,0,N,N,,,원형,,,0,4.8,690,,
,,,,,,985F40712D1C0841E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,2010-12-31,2,"한신공영(주),(주)도원이엔씨",,,2010-12-31,기성-원남 국도건설공사,,,,,,2,2종,2,터널,망양2터널(하),0,2,0.0,경상북도 울진군 기성면 망양리,,,,,포항국토관리사무소,,,8.8,일반국도7호선,0,0,,,,,,,,,,,0,N,N,,,원형,,,0,4.8,498,,
,,,,,,985F3C877B7D06CDE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,2010-12-31,2,"한신공영(주),(주)도원이엔씨",,,2010-12-31,기성-원남 국도건설공사,,,,,,2,2종,2,터널,망양2터널(상),0,0,0.0,경상북도 울진군 기성면 망양리,,,,,포항국토관리사무소,,,8.8,일반국도7호선,0,2,,,,,,,,,,,0,N,N,,,원형,,,0,4.8,593,,
,,,,,,985F2E7484BF00A4E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,2010-12-31,2,"한신공영㈜,(주)도원이엔씨",,,2010-12-31,기성-원남 국도건설공사,,,,,,2,2종,2,터널,망양1터널(상),0,0,0.0,경상북도 울진군 기성면 망양리,,,,,포항국토관리사무소,,,8.8,일반국도7호선,0,2,,,,,,,,,,,0,N,N,,,원형,,,0,4.8,760,,
,,,,,,9D7D177811D15EE3E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,2010-12-31,3,한진중공업(주),,2006-03-20,2010-12-24,진동우회도로건설공사,한국종합기술,,1998-01-01,1999-12-31,,1,1종,2,터널,진전터널(하),0,3,0.0,경상남도 창원시 마산합포구 진북면 예곡리,,,,,진주국토관리사무소,,,10.5,일반국도2호선,"6,363,000",0,,,,,,,,,,,0,N,Y,강재지보공,배수식,마제형,NATM,돌출식,2.1,8.1,600,,
,,,,,,9D7D04145FF85D84E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,2010-12-31,3,한진중공업(주),,2006-03-20,2010-12-24,진동우회도로건설공사,(주)한국종합기술,,1998-01-01,1999-12-31,,1,1종,2,터널,진전터널(상),0,0,0.0,경상남도 창원시 마산합포구 진전면 근곡리,,,,,진주국토관리사무소,,,10.5,일반국도2호선,"5,833,000",3,,,,,,,,,,,0,N,Y,강재지보공,배수식,마제형,NATM,돌출식,2.1,8.1,550,,
,,,,,,24EED906BC4566ECE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,아스팔트,고무재,2010-12-31,4,두산건설(주),콘크리트,2005-12-26,2010-12-31,아산시 국도대체우회(배방-탕정)도로건설공사,"장맥엔지니어링, 현대엔지니어링",DB-24,2002-08-05,2004-05-22,강상판,0,기타,1,교량,양치교,0,2,0.0,충청남도 아산시 염치읍 백암리,역T형,기타,기타,PC,예산국토관리사무소,24,콘크리트,19,일반국도43호선,"738,991",2,고무받침,기타,기타,1@30=30,Rail-Type조인트,강재,5,30,30,1,,,,,,,,,,,,,
,,,,,,24EED906BC4866ECE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,아스팔트,고무재,2010-12-31,4,두산건설(주),콘크리트,2005-12-26,2010-12-31,아산시 국도대체우회(배방-탕정)도로건설공사,"장맥엔지니어링, 현대엔지니어링",DB-24,2002-08-05,2004-05-22,강상판,0,기타,1,교량,신리2교,0,2,0.0,충청남도 아산시 배방읍 구령리,역T형,기타,기타,PC,예산국토관리사무소,24,콘크리트,19,일반국도43호선,"848,662",2,고무받침,기타,기타,1@30=30,Rail-Type조인트,강재,5,30,30,1,,,,,,,,,,,,,
,,,,,,24EED906BC4766ECE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,아스팔트,고무재,2010-12-31,4,두산건설(주),콘크리트,2005-12-26,2010-12-31,아산시 국도대체우회(배방-탕정)도로건설공사,"장맥엔지니어링, 현대엔지니어링",DB-24,2002-08-05,2004-05-22,강상판,0,기타,1,교량,신리1교,0,2,0.0,충청남도 아산시 신동,역T형,강재말뚝기초,기타,PC,예산국토관리사무소,24,콘크리트,19,일반국도43호선,"728,786",2,고무받침,기타,기타,1@30=30,Rail-Type조인트,강재,5,30,30,1,,,,,,,,,,,,,
,,,,,,A424991B295646EEE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,2010-12-31,2,현대산업개발,,2004-12-09,2010-12-23,학산-주산간 도로건설공사,수성엔지니어링,,2001-06-29,2003-03-22,,2,2종,2,터널,세지터널(상),1.2,0,0.0,전라남도 나주시 세지면 오봉리,,,,,광주국토관리사무소,,,8.6,일반국도23호선,"3,212",2,,,,,,,,,,,0,N,Y,록볼트+숏크리트,배수식,원형,NATM,면벽식,1.9,6.7,359,,
,,,,,,A4249FC8CC9D476DE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,2010-12-31,2,현대산업개발,,2004-12-09,2010-12-23,학산-주산간 도로건설공사,수성엔지니어링,,2001-06-29,2003-03-22,,2,2종,2,터널,세지터널(하),1.2,2,0.0,전라남도 나주시 세지면 오봉리,,,,,광주국토관리사무소,,,8.6,일반국도23호선,"3,212,000",0,,,,,,,,,,,0,N,Y,록볼트+숏크리트,배수식,원형,NATM,면벽식,1.9,6.7,367,,
,,,,,,9D52FA71DEA40852E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,콘크리트,,2010-12-31,2,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,2,2종,1,교량,상이목교(하),3.3,2,0.0,전라북도 무주군 안성면 장기리,역T형,,T형교각,PC,남원국토관리사무소,43,콘크리트,9,일반국도19호선,"1,679,681",0,,PSCI형교,,,강핑거조인트,,7.4,180,30,6,,,,,,,,,,,,,
,,,,,,9D5354B9EDF30D97E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,,2010-12-31,2,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,0,기타,1,교량,사교교(상),3.1,0,0.0,전라북도 무주군 안성면 사전리,라멘식,,라멘식,Steel,남원국토관리사무소,43,콘크리트,9,일반국도19호선,"178,930",2,,라멘교,,13.2,,,4.8,13.2,13.2,1,,,,,,,,,,,,,
,,,,,,9D534DF9C06A0D19E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,,2010-12-31,0,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,0,기타,1,교량,금평교(하),0,2,0.0,전라북도 무주군 안성면 금평리,,,,Steel,남원국토관리사무소,43,콘크리트,9,일반국도19호선,"213,460",0,,라멘교,,,,,6.4,15,15,1,,,,,,,,,,,,,
,,,,,,9D5367E84E050EAEE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,,2010-12-31,2,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,0,기타,1,교량,사전교(상),3.1,0,0.0,전라북도 무주군 안성면 사전리,역T형,,,PC,남원국토관리사무소,43,콘크리트,9,일반국도19호선,"529,880",2,기타,PSCI형교,,40,강핑거조인트,,5,40,40,1,,,,,,,,,,,,,
,,,,,,9D52EDC3458F0705E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,콘크리트,,2010-12-31,2,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,2,2종,1,교량,상이목교(상),3.9,0,0.0,전라북도 무주군 안성면 장기리,역T형,,T형교각,PC,남원국토관리사무소,43,콘크리트,9,일반국도19호선,"1,679,681",2,,PSCI형교,,6@30,강핑거조인트,,7.4,180,30,6,,,,,,,,,,,,,
,,,,,,9D537B63FF9B1170E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,,,2010-12-31,2,대림종합건설(주),,2004-12-07,2010-12-31,무주 안성우회도로 건설공사,벽산엔지니어링(주),DB-24,2001-07-04,2003-03-06,RC,0,기타,1,교량,사전교(하),3.7,2,0.0,전라북도 무주군 안성면 금평리,역T형,,,PC,남원국토관리사무소,43,콘크리트,11.2,일반국도19호선,"529,880",0,,PSCI형교,,,강핑거조인트,,5,40,40,1,,,,,,,,,,,,,
